id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,punctuation_count,avg_word_length,sentence_count,hour,ml_sentiment,ml_confidence,ml_probabilities,ml_prob_negative,ml_prob_neutral,ml_prob_positive,model_type
18115040374507030,The phosphoric acid in soda contributes to osteoporosis and other avoidable ailments. Don’t confuse poison for actual nutrition.,riffs.ffs,2025-08-10 23:12:22+00:00,https://www.threads.com/@riffs.ffs/post/DNMUcmFyOgZ,TEXT_POST,,128,True,False,,no,the phosphoric acid soda contribute osteoporosi and oth avoidable ailment don confuse poison for actual nutrition,,0,False,False,False,18,128,0,0,2,6.166666666666667,2,23,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.0, np.str_('positive'): 0.02}",0.98,0.0,0.02,traditional
18090050521709208,"A stick of beef jerky 
Three cans of beans
A jar of peanut butter
A half a lb of ground beef
A bag of Great Value frozen chicken nuggets. 
All infinitely better than a soda.
We’re not being judgemental a holes, we’re opening up YOUR box of better solutions.",riotleatheranddesigns,2025-08-10 18:17:41+00:00,https://www.threads.com/@riotleatheranddesigns/post/DNLyuSEP1e1,TEXT_POST,,263,True,False,,no,stick beef jerky three can bean jar peanut butt half ground beef bag great value frozen chicken nugget all infinite bett than soda not being judgemental hole open your box bett solution,,0,False,False,True,49,263,1,1,4,4.224489795918367,3,18,negative,0.65,"{np.str_('negative'): 0.65, np.str_('neutral'): 0.26, np.str_('positive'): 0.09}",0.65,0.26,0.09,traditional
18153031669378172,"They need to allow diet soda if they care!! I’m so upset about this bill for everyone, I absolutely hate sugar and almost never eat it but to see a kid have to suffer from something they can’t control  or a mother have to suffer from something being taken away. I think no sugar helps clarity and getting your shit together but focus on getting yourself back together first!! There’s a reason people take advantage of SNAP and EBT!!",robertj621,2025-08-09 23:19:58+00:00,https://www.threads.com/@robertj621/post/DNJwhZehPVm,432,TRUE,432,True,,,no,they need allow diet soda they care upset about thi bill for everyone absolute hate sugar and almost nev eat but see kid have suff from someth they can control moth have suff from someth being taken away think sugar help clarity and gett your shit togeth but focu gett yourself back togeth first there reason people take advantage snap and ebt,,0,False,True,True,79,432,1,4,8,4.468354430379747,4,23,negative,0.64,"{np.str_('negative'): 0.64, np.str_('neutral'): 0.0, np.str_('positive'): 0.36}",0.64,0.0,0.36,traditional
18153031669378172,"They need to allow diet soda if they care!! I’m so upset about this bill for everyone, I absolutely hate sugar and almost never eat it but to see a kid have to suffer from something they can’t control  or a mother have to suffer from something being taken away. I think no sugar helps clarity and getting your shit together but focus on getting yourself back together first!! There’s a reason people take advantage of SNAP and EBT!!",robertj621,2025-08-09 23:19:58+00:00,https://www.threads.com/@robertj621/post/DNJwhZehPVm,432,TRUE,432,True,,,no,they need allow diet soda they care upset about thi bill for everyone absolute hate sugar and almost nev eat but see kid have suff from someth they can control moth have suff from someth being taken away think sugar help clarity and gett your shit togeth but focu gett yourself back togeth first there reason people take advantage snap and ebt,,0,False,True,True,79,432,1,4,8,4.468354430379747,4,23,negative,0.64,"{np.str_('negative'): 0.64, np.str_('neutral'): 0.0, np.str_('positive'): 0.36}",0.64,0.0,0.36,traditional
17889661197322617,"Bullshit, a 2 liter of coke is $3.50. You can buy a weeks worth of beans and rice for that.",robinkrause326,2025-08-11 17:12:46+00:00,https://www.threads.com/@robinkrause326/post/DNOQFl5ONxD,TEXT_POST,,91,True,False,,no,bullshit lit coke you can buy week worth bean and rice for that,,0,False,False,False,20,91,0,1,4,3.6,3,17,negative,0.66,"{np.str_('negative'): 0.66, np.str_('neutral'): 0.26, np.str_('positive'): 0.08}",0.66,0.26,0.08,traditional
17878012089381756,"It’s wholly your obligation to feed yourself, talk about entitled! 🤦‍♂️",robwilliams4776,2025-08-11 14:33:18+00:00,https://www.threads.com/@robwilliams4776/post/DNN91rCR-sM,TEXT_POST,,71,True,False,,no,whol your obligation feed yourself talk about entitl,🤦‍♂️,1,False,True,False,10,71,0,0,2,5.7,2,14,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.06, np.str_('positive'): 0.02}",0.92,0.06,0.02,traditional
17979228638905425,😂😂😂comedy gold,rodrigo5.9cruz,2025-08-10 15:18:17+00:00,https://www.threads.com/@rodrigo5.9cruz/post/DNLeMTyRtyK,TEXT_POST,,14,True,False,,no,comedy gold,😂😂😂,1,False,False,False,2,14,0,0,0,5.0,1,15,negative,0.76,"{np.str_('negative'): 0.76, np.str_('neutral'): 0.24, np.str_('positive'): 0.0}",0.76,0.24,0.0,traditional
18068325892923645,No offense lady but you should not be in charge of making food decisions. As you clearly don’t make good ones.,rooftop323,2025-08-10 12:35:41+00:00,https://www.threads.com/@rooftop323/post/DNLLlZVueLT,TEXT_POST,,110,True,False,,no,offense lady but you should not charge mak food decision you clear don make good one,,0,False,False,False,21,110,1,1,2,4.285714285714286,2,12,negative,0.73,"{np.str_('negative'): 0.73, np.str_('neutral'): 0.03, np.str_('positive'): 0.24}",0.73,0.03,0.24,traditional
18053605277168587,Thirsty!!! You’re just thirsty drink some water!!,rooftop323,2025-08-10 12:37:16+00:00,https://www.threads.com/@rooftop323/post/DNLLw5MucBq,49,TRUE,49,True,,,no,thirsty you just thirsty drink some wat,,0,False,True,False,7,49,0,0,5,6.142857142857143,2,12,negative,0.71,"{np.str_('negative'): 0.71, np.str_('neutral'): 0.23, np.str_('positive'): 0.06}",0.71,0.23,0.06,traditional
17958419819975996,"I think your heart is in the right place. But this is not the way. I've been in extreme poverty and gone hungry, soda can really make you sick on an empty stomach and sugar can increase hunger. You might be able to fool your body briefly but ling run it will make things worse",rosettaallenphotography,2025-08-10 05:54:28+00:00,https://www.threads.com/@rosettaallenphotography/post/DNKdqx2tJO9,TEXT_POST,,276,True,False,,no,think your heart the right place but thi not the way been extreme poverty and gone hungry soda can real make you sick empty stomach and sugar can increase hung you might able fool your body brief but ling run will make thing worse,,0,False,False,False,55,276,1,1,4,4.036363636363636,4,5,negative,0.78,"{np.str_('negative'): 0.78, np.str_('neutral'): 0.0, np.str_('positive'): 0.22}",0.78,0.0,0.22,traditional
18151646575389559,"A obese woman posting this. Who could’ve guessed? Saying you should spend your last 3$ on a soda if you’re hungry is the dumbest statement ever made. Soda isn’t food, it doesn’t fill you up. It’s a terrible idea.",roy13_roy1313,2025-08-10 00:09:06+00:00,https://www.threads.com/@roy13_roy1313/post/DNJ2JMruJLW,TEXT_POST,,212,True,False,,no,obese woman post thi who could guess say you should spend your last soda you hungry the dumb statement ever made soda isn food doesn fill you terrible idea,,0,True,False,False,39,212,0,3,6,4.461538461538462,5,0,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.01, np.str_('positive'): 0.07}",0.92,0.01,0.07,traditional
18058493480587804,Of course a giant fat person would write this.,rtr2bfd,2025-08-10 17:55:38+00:00,https://www.threads.com/@rtr2bfd/post/DNLwMxXxVNI,TEXT_POST,,46,True,False,,no,course giant fat person would write thi,,0,False,False,False,9,46,0,0,1,4.222222222222222,1,17,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.0, np.str_('positive'): 0.01}",0.99,0.0,0.01,traditional
17987184755703815,Bruh u rather kill ya kids organs ?,runmekoin,2025-08-10 16:31:21+00:00,https://www.threads.com/@runmekoin/post/DNLmjeUuEVm,TEXT_POST,,35,True,False,,no,bruh rath kill kid organ,,0,True,False,False,8,35,0,0,1,3.5,1,16,negative,0.95,"{np.str_('negative'): 0.95, np.str_('neutral'): 0.05, np.str_('positive'): 0.0}",0.95,0.05,0.0,traditional
17939007953927999,"I mean, yes I used to do this as a teen but as an adult there are many other cheap options I’d suggest before I would suggest this. Every person is different of course and I do understand some people have issues with food such as ARFID.",ruthaaniii,2025-08-10 00:42:45+00:00,https://www.threads.com/@ruthaaniii/post/DNJ5_qRht-w,TEXT_POST,,236,True,False,,no,mean yes used thi teen but adult there are many oth cheap option sugg before would sugg thi every person different course and understand some people have issue with food such arfid,,0,False,False,True,47,236,1,0,3,4.042553191489362,2,0,negative,0.82,"{np.str_('negative'): 0.82, np.str_('neutral'): 0.05, np.str_('positive'): 0.13}",0.82,0.05,0.13,traditional
17966051459793791,A bag of rice is 1.50 and a can of beans is like 1.09. You can eat for at least 2 days on that.,ryan_hutch487,2025-08-10 14:36:33+00:00,https://www.threads.com/@ryan_hutch487/post/DNLZal5Nvfm,TEXT_POST,,95,True,False,,no,bag rice and can bean like you can eat for least day that,,0,False,False,False,24,95,0,0,4,3.0,4,14,negative,0.73,"{np.str_('negative'): 0.73, np.str_('neutral'): 0.22, np.str_('positive'): 0.05}",0.73,0.22,0.05,traditional
18356994526159903,"Unpopular opinion…if you buy some flour and sugar you can make biscuits long after your money runs out….go wild and add milk and eggs, you can bake some killer bread (which you can freeze for another day)-these are things we all have to do to stay on budget.",s.brox,2025-08-10 23:58:08+00:00,https://www.threads.com/@s.brox/post/DNMZryhRNg_,TEXT_POST,,258,True,False,,no,unpopular opinion you buy some flour and sugar you can make biscuit long aft your money run out wild and add milk and egg you can bake some kill bread which you can freeze for anoth day these are thing all have stay budget,,0,False,False,False,48,258,0,1,3,4.395833333333333,2,23,negative,0.63,"{np.str_('negative'): 0.63, np.str_('neutral'): 0.05, np.str_('positive'): 0.32}",0.63,0.05,0.32,traditional
18051910400187804,"You’ve got to be joking? Beans, rice, salt. There’s your meal with $3 if you’re weighing out and not pre packaging.",sa.venee,2025-08-11 15:46:56+00:00,https://www.threads.com/@sa.venee/post/DNOGQ-dxLqe,TEXT_POST,,115,True,False,,no,you got jok bean rice salt there your meal with you weigh out and not pre packag,,0,True,False,False,21,115,0,1,5,4.523809523809524,3,15,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.01, np.str_('positive'): 0.06}",0.93,0.01,0.06,traditional
18128518966452167,You know Whats even better? $3 of food,sammosius,2025-08-09 20:57:45+00:00,https://www.threads.com/@sammosius/post/DNJgPtgvy-k,TEXT_POST,,38,True,False,,no,you know what even bett food,,0,True,False,False,8,38,0,1,1,3.875,2,20,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.08, np.str_('positive'): 0.01}",0.91,0.08,0.01,traditional
17963651909957681,"Ew. This is why America is so obese. Go to any European country and they would laugh at you for this. 

If you have 3$ left, buy rice. That’ll also stave you over. 

You shouldn’t be hungry if you eat HEALTHY and correct food choices, all of which are still covered under the snap benefits you’re so BLESSED to be able to get. 

I dare you say this to a 6 year old in Haiti.",sarahelizabethphotography,2025-08-10 20:12:41+00:00,https://www.threads.com/@sarahelizabethphotography/post/DNL_4kFuV7R,TEXT_POST,,380,True,False,,no,thi why america obese any european country and they would laugh you for thi you have left buy rice that also stave you over you shouldn hungry you eat healthy and correct food choice all which are still cover und the snap benefit you bless able get dare you say thi year old haiti,,0,False,False,True,75,380,1,0,9,3.92,7,20,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.04, np.str_('positive'): 0.06}",0.9,0.04,0.06,traditional
17851685037516047,Agreed. It also helps when I have a migraine or nausea from some chronic illnesses. Idgaf what people buy with their snap or ebt benefits. No one should be denied the leveled of a crisp cold Coke.,sarahjp038,2025-08-10 12:39:25+00:00,https://www.threads.com/@sarahjp038/post/DNLMAp8RiJT,TEXT_POST,,196,True,False,,no,agre also help when have migraine nausea from some chronic illnesse idgaf what people buy with their snap ebt benefit one should deni the level crisp cold coke,,0,False,False,False,37,196,1,1,4,4.324324324324325,4,12,negative,0.62,"{np.str_('negative'): 0.62, np.str_('neutral'): 0.11, np.str_('positive'): 0.27}",0.62,0.11,0.27,traditional
18030612803651382,Taco Bell has the most calories per dollar. You can stretch your dollar a lot more on cheaper foods and that’s a problem with our society not the people on SNAP,sccoomes,2025-08-10 03:21:44+00:00,https://www.threads.com/@sccoomes/post/DNKMMGQtuIK,TEXT_POST,,160,True,False,,no,taco bell has the most calorie per dollar you can stretch your dollar lot more cheap food and that problem with our society not the people snap,,0,False,False,True,31,160,0,1,1,4.193548387096774,2,3,negative,0.68,"{np.str_('negative'): 0.68, np.str_('neutral'): 0.15, np.str_('positive'): 0.17}",0.68,0.15,0.17,traditional
18121942615484560,I don't think you've been hungry...or should even be allowed to talk about food,scuba_steve_13,2025-08-11 14:51:08+00:00,https://www.threads.com/@scuba_steve_13/post/DNN_4QwRTq9,TEXT_POST,,79,True,False,,no,don think you been hungry should even allow talk about food,,0,False,False,False,14,79,0,0,3,4.714285714285714,2,14,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.0, np.str_('positive'): 0.06}",0.94,0.0,0.06,traditional
18053444654425058,"You crash pretty quickly after sugar intake, and then you’re more hungry than before.

I was on Snap for a short time a long while ago.  If I had $3 left I wasn’t buying soda…I was buying a $1.94 jar of peanut butter and a $1.00 loaf of bread at Walmart, or some pasta or bag of beans for NUTRITION, not sugar.",seabluele,2025-08-10 20:01:26+00:00,https://www.threads.com/@seabluele/post/DNL-mEdSP6_,TEXT_POST,,312,True,False,,no,you crash pretty quick aft sugar intake and then you more hungry than before was snap for short time long while ago had left wasn buy soda was buy jar peanut butt and loaf bread walmart some pasta bag bean for nutrition not sugar,,0,False,False,True,62,312,0,1,8,3.9838709677419355,5,20,negative,0.79,"{np.str_('negative'): 0.79, np.str_('neutral'): 0.17, np.str_('positive'): 0.04}",0.79,0.17,0.04,traditional
18125236822461070,So soda is better than some protein snacks? Beef sticks or bag of nuts???,seanrileyoutdoors,2025-08-10 16:25:12+00:00,https://www.threads.com/@seanrileyoutdoors/post/DNLl2bXR47R,TEXT_POST,,73,True,False,,no,soda bett than some protein snack beef stick bag nut,,0,True,False,False,14,73,0,0,4,4.285714285714286,2,16,negative,0.85,"{np.str_('negative'): 0.85, np.str_('neutral'): 0.14, np.str_('positive'): 0.01}",0.85,0.14,0.01,traditional
18337968910166190,You need to take a break from soda. 💀,semolikewhaat,2025-08-10 16:51:12+00:00,https://www.threads.com/@semolikewhaat/post/DNLo01nxApo,TEXT_POST,,37,True,False,,no,you need take break from soda,💀,1,False,False,False,8,37,0,0,1,3.5,2,16,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.08, np.str_('positive'): 0.06}",0.86,0.08,0.06,traditional
18067851850935880,America is the only country where the biggest health issue those in poverty face is obesity.,sflorez88,2025-08-10 13:41:41+00:00,https://www.threads.com/@sflorez88/post/DNLTIyjxUk-,TEXT_POST,,92,True,False,,no,america the only country where the bigg health issue those poverty face obesity,,0,False,False,False,16,92,0,0,1,4.8125,1,13,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
18324187048225215,You do have a choice you can use your own money to buy what you want.,shannon95136,2025-08-10 17:23:21+00:00,https://www.threads.com/@shannon95136/post/DNLsgRRP_Dw,TEXT_POST,,69,True,False,,no,you have choice you can use your own money buy what you want,,0,False,False,False,16,69,0,0,1,3.375,1,17,negative,0.66,"{np.str_('negative'): 0.66, np.str_('neutral'): 0.24, np.str_('positive'): 0.1}",0.66,0.24,0.1,traditional
18096128305721706,water is better to stave off hunger vs pop/ sugar,shartmouth,2025-08-10 04:46:04+00:00,https://www.threads.com/@shartmouth/post/DNKV1udtmx4,TEXT_POST,,49,True,False,,no,wat bett stave off hung pop sugar,,0,False,False,False,10,49,0,0,0,4.0,1,4,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.03, np.str_('positive'): 0.01}",0.96,0.03,0.01,traditional
18071838356029974,Uhm they didn’t remove all sugar jack ass. Of course your obese self is advocating for unhealthiness.,shawntoder,2025-08-10 08:05:15+00:00,https://www.threads.com/@shawntoder/post/DNKsoqug-j7,101,TRUE,101,True,,,no,uhm they didn remove all sugar jack ass course your obese self advocat for unhealthines,,0,False,False,False,17,101,0,0,2,5.0,2,8,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.0, np.str_('positive'): 0.01}",0.99,0.0,0.01,traditional
18142454521422702,I do. Tax the 1% instead of gutting social programs to give them their tax breaks. There’s the solution. Nobody wants to hear that though.,shelly_lynn88,2025-08-10 02:51:00+00:00,https://www.threads.com/@shelly_lynn88/post/DNKIq-5N3KO,138,TRUE,138,True,,,no,tax the instead gutt social program give them their tax break there the solution nobody want hear that though,,0,False,False,False,25,138,0,1,4,4.56,4,2,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.0, np.str_('positive'): 0.09}",0.91,0.0,0.09,traditional
18134921293433062,🤣🤣🤣 your arguing with yourself with your 7 comments in a row.,sheridodge3,2025-08-10 19:04:27+00:00,https://www.threads.com/@sheridodge3/post/DNL4EzaSCll,61,TRUE,61,True,,,no,your argu with yourself with your comment row,🤣🤣🤣,1,False,False,False,11,61,0,0,1,4.2727272727272725,1,19,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.14, np.str_('positive'): 0.0}",0.86,0.14,0.0,traditional
17889541128316156,You ain’t missed a meal in your life ….,shineonsmostrandy,2025-08-09 23:53:53+00:00,https://www.threads.com/@shineonsmostrandy/post/DNJ0ZyytVLO,TEXT_POST,,39,True,False,,no,you ain miss meal your life,,0,False,False,False,9,39,0,0,1,3.4444444444444446,1,23,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.02, np.str_('positive'): 0.09}",0.89,0.02,0.09,traditional
17864852091372678,You’re an absolute moron.,shrimpburgerz,2025-08-10 21:35:19+00:00,https://www.threads.com/@shrimpburgerz/post/DNMJVwpvAgc,TEXT_POST,,25,True,False,,no,you absolute moron,,0,False,False,False,4,25,0,0,1,5.5,1,21,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
18130203334445530,"If only $3 is left, beans, potatoes and carrots will be a better idea. Each cost around $1. You will need to cook them.",shyupm,2025-08-10 15:56:21+00:00,https://www.threads.com/@shyupm/post/DNLijGdN4dk,TEXT_POST,,119,True,False,,no,only left bean potatoe and carrot will bett idea each cost around you will need cook them,,0,False,False,False,24,119,0,0,5,4.0,3,15,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.01, np.str_('positive'): 0.06}",0.93,0.01,0.06,traditional
18159797701331155,People know what works for them and it makes others mad. I’m sorry that you have to deal with people acting like they know everything when you are speaking the truth ❤️,sil_vous_plait_arretz,2025-08-10 07:46:51+00:00,https://www.threads.com/@sil_vous_plait_arretz/post/DNKqh3pOO9r,TEXT_POST,,168,True,False,,no,people know what work for them and make other mad sorry that you have deal with people act like they know everyth when you are speak the truth,❤️,1,False,False,False,31,168,0,2,1,4.354838709677419,2,7,negative,0.63,"{np.str_('negative'): 0.63, np.str_('neutral'): 0.1, np.str_('positive'): 0.27}",0.63,0.1,0.27,traditional
18170240824358655,You can make a few bologna sandwiches for that much. This is the dumbest argument for leaving sodas on EBT I’ve ever heard.,sixstringflyboy,2025-08-10 10:10:55+00:00,https://www.threads.com/@sixstringflyboy/post/DNK7BGZuAwl,TEXT_POST,,123,True,False,,no,you can make few bologna sandwiche for that much thi the dumb argument for leav soda ebt ever heard,,0,False,False,True,23,123,0,1,2,4.391304347826087,2,10,negative,0.87,"{np.str_('negative'): 0.87, np.str_('neutral'): 0.0, np.str_('positive'): 0.13}",0.87,0.0,0.13,traditional
18064694162182903,"False. You’re posting misinformation to be intentionally inflammatory, then gaslighting people for refuting it with the truth.",sixstringflyboy,2025-08-10 10:13:09+00:00,https://www.threads.com/@sixstringflyboy/post/DNK7RbHuuRm,126,TRUE,126,True,,,no,false you post misinformation intentional inflammatory then gaslight people for refut with the truth,,0,False,False,False,17,126,0,1,3,6.470588235294118,2,10,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.02, np.str_('positive'): 0.08}",0.9,0.02,0.08,traditional
18068934857130700,"No, poor people must suffer",slavik_speaker,2025-08-10 06:52:50+00:00,https://www.threads.com/@slavik_speaker/post/DNKkWMMOOBK,TEXT_POST,,27,True,False,,no,poor people must suff,,0,False,False,False,5,27,0,1,1,4.6,1,6,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.03, np.str_('positive'): 0.07}",0.9,0.03,0.07,traditional
18089489455689991,Girl…why would you even post something like this…I really hope you’re not reading all the replies. Not good for your mental health.,sleightofhair,2025-08-10 02:00:04+00:00,https://www.threads.com/@sleightofhair/post/DNKC17JADEQ,TEXT_POST,,131,True,False,,no,girl why would you even post someth like thi real hope you not read all the replie not good for your mental health,,0,False,False,False,22,131,1,3,2,5.0,2,2,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.02, np.str_('positive'): 0.0}",0.98,0.02,0.0,traditional
17976099809862196,Beans / tuna can / oats . Soda does not leave anyone full .,sleticia_mota,2025-08-10 15:03:05+00:00,https://www.threads.com/@sleticia_mota/post/DNLcc5fRaTN,TEXT_POST,,59,True,False,,no,bean tuna can oat soda doe not leave anyone full,,0,False,False,False,14,59,0,1,2,3.2857142857142856,2,15,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.09, np.str_('positive'): 0.0}",0.91,0.09,0.0,traditional
18422727454099556,Soda actually has a high sodium which will make you more thirsty so what happens is you end up drinking more. So the sugar your ingesting is also accompanied with salt which is horrible for you. Use something else to justify this behavior and maybe lose some weight.,soccermama2000,2025-08-10 15:57:10+00:00,https://www.threads.com/@soccermama2000/post/DNLipArNRLj,TEXT_POST,,266,True,False,,no,soda actual has high sodium which will make you more thirsty what happen you end drink more the sugar your ingest also accompani with salt which horrible for you use someth else justify thi behavior and maybe lose some weight,,0,False,False,False,48,266,0,1,3,4.5625,3,15,negative,0.73,"{np.str_('negative'): 0.73, np.str_('neutral'): 0.05, np.str_('positive'): 0.22}",0.73,0.05,0.22,traditional
18040117451655750,Yeah face matches the opinion,solo_lukas_,2025-08-09 21:14:13+00:00,https://www.threads.com/@solo_lukas_/post/DNJiIT3IGGi,TEXT_POST,,29,True,False,,no,yeah face matche the opinion,,0,False,False,False,5,29,0,0,0,5.0,1,21,negative,0.97,"{np.str_('negative'): 0.97, np.str_('neutral'): 0.0, np.str_('positive'): 0.03}",0.97,0.0,0.03,traditional
18351761410092507,So ur a fat sympathizer.... Oh wait you're one of the ones needing it .... Stop accepting obesity and making excuses,soulsnatcher1977,2025-08-10 05:28:32+00:00,https://www.threads.com/@soulsnatcher1977/post/DNKasy_t0Ma,TEXT_POST,,116,True,False,,no,fat sympathiz wait you one the one need stop accept obesity and mak excuse,,0,False,False,False,21,116,0,0,8,4.571428571428571,3,5,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.0, np.str_('positive'): 0.04}",0.96,0.0,0.04,traditional
18088976536739281,"Ever heard of cheap ass white rice? Sure, $3 isn't much but you can definitely find somewhere to get some rice",soup_can17,2025-08-09 21:13:10+00:00,https://www.threads.com/@soup_can17/post/DNJiArHyVdD,TEXT_POST,,110,True,False,,no,ever heard cheap ass white rice sure isn much but you can definite find somewhere get some rice,,0,True,False,False,21,110,1,0,2,4.285714285714286,2,21,negative,0.77,"{np.str_('negative'): 0.77, np.str_('neutral'): 0.09, np.str_('positive'): 0.14}",0.77,0.09,0.14,traditional
18518125474034101,"With the rates of obesity, diabetes, hypertension and dental issues in this country, I’d argue that soda and other junk is not a good choice, not ever. With the 3$ they’d be better off buying a couple of apples or a bananas.",southernsnow1970,2025-08-11 17:55:39+00:00,https://www.threads.com/@southernsnow1970/post/DNOU_uUJHfT,TEXT_POST,,224,True,False,,no,with the rate obesity diabete hypertension and dental issue thi country argue that soda and oth junk not good choice not ever with the they bett off buy couple apple banana,,0,False,False,False,42,224,1,1,6,4.357142857142857,2,17,negative,0.82,"{np.str_('negative'): 0.82, np.str_('neutral'): 0.05, np.str_('positive'): 0.13}",0.82,0.05,0.13,traditional
18170655079354230,Tap water is free,sp_laurie,2025-08-10 03:29:00+00:00,https://www.threads.com/@sp_laurie/post/DNKNBSLsvAU,TEXT_POST,,17,True,False,,no,tap wat free,,0,False,False,False,4,17,0,0,0,3.5,1,3,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.14, np.str_('positive'): 0.0}",0.86,0.14,0.0,traditional
18337055353162548,I lived in my truck bough a jug of water and a yougurt not soda or candy… shall I keep going???,sp_laurie,2025-08-10 03:29:39+00:00,https://www.threads.com/@sp_laurie/post/DNKNGESsGzm,95,TRUE,95,True,,,no,liv truck bough jug wat and yougurt not soda candy shall keep going,,0,True,False,False,21,95,0,1,3,3.5714285714285716,1,3,negative,0.75,"{np.str_('negative'): 0.75, np.str_('neutral'): 0.21, np.str_('positive'): 0.04}",0.75,0.21,0.04,traditional
18337055353162548,I lived in my truck bough a jug of water and a yougurt not soda or candy… shall I keep going???,sp_laurie,2025-08-10 03:29:39+00:00,https://www.threads.com/@sp_laurie/post/DNKNGESsGzm,95,TRUE,95,True,,,no,liv truck bough jug wat and yougurt not soda candy shall keep going,,0,True,False,False,21,95,0,1,3,3.5714285714285716,1,3,negative,0.75,"{np.str_('negative'): 0.75, np.str_('neutral'): 0.21, np.str_('positive'): 0.04}",0.75,0.21,0.04,traditional
17971417559770909,"It’s not an unpopular opinion, it is just not based on ANY facts, actually the facts point in the exact opposite direction.
Based on your posts and pictures, you have zero knowledge of basic nutrition.
Maybe less time posting idiotic shit on the Internet and more time educating yourself on nutrition 101 .",spb_3711,2025-08-09 21:09:22+00:00,https://www.threads.com/@spb_3711/post/DNJhk1IRxWP,TEXT_POST,,308,True,False,,no,not unpopular opinion just not bas any fact actual the fact point the exact opposite direction bas your post and picture you have zero knowledge basic nutrition maybe les time post idiotic shit the internet and more time educat yourself nutrition 101,,0,False,False,True,53,308,0,2,6,4.7924528301886795,3,21,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.0, np.str_('positive'): 0.04}",0.96,0.0,0.04,traditional
17938247114932707,If you are hypoglycemic a soda Can save your life,spolechio77,2025-08-10 18:58:35+00:00,https://www.threads.com/@spolechio77/post/DNL3Zx1AAjK,TEXT_POST,,49,True,False,,no,you are hypoglycemic soda can save your life,,0,False,False,False,10,49,0,0,0,4.0,1,18,negative,0.97,"{np.str_('negative'): 0.97, np.str_('neutral'): 0.0, np.str_('positive'): 0.03}",0.97,0.0,0.03,traditional
18148234837361278,How about some juice instead of pop… at least you would get some vitamins.. no need for people on SNAP to spen money on sugar pop and junk food on the American tax payer,staci.schilling91,2025-08-10 06:12:50+00:00,https://www.threads.com/@staci.schilling91/post/DNKfxSIOHlM,TEXT_POST,,169,True,False,,no,how about some juice instead pop least you would get some vitamin need for people snap spen money sugar pop and junk food the american tax pay,,0,False,False,True,34,169,0,1,2,4.0,2,6,negative,0.75,"{np.str_('negative'): 0.75, np.str_('neutral'): 0.0, np.str_('positive'): 0.25}",0.75,0.0,0.25,traditional
